               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  58,            0.018426,             0.03493,           0.0088963,             0.99698,                   1,               0.995,             0.92519,            0.010943,            0.023515,          0.00053173,            0.008119,            0.008119,            0.008119
                  59,            0.017987,            0.035246,           0.0091163,             0.99836,                   1,               0.995,              0.9496,           0.0096625,            0.021774,          0.00045176,            0.008086,            0.008086,            0.008086
                  60,            0.019287,            0.038132,           0.0086257,              0.9965,             0.99922,               0.995,             0.94434,           0.0095091,            0.021365,          0.00046184,            0.008053,            0.008053,            0.008053
                  61,            0.019102,             0.03664,           0.0089012,             0.99708,             0.99979,               0.995,             0.93187,            0.010674,            0.022531,          0.00046661,             0.00802,             0.00802,             0.00802
                  62,             0.01887,            0.037275,           0.0087465,             0.99696,             0.99974,               0.995,             0.92158,            0.010825,            0.022608,          0.00049213,            0.007987,            0.007987,            0.007987
                  63,            0.019509,             0.03813,           0.0090083,             0.99506,             0.99988,             0.99481,              0.9336,           0.0098229,            0.022213,          0.00047381,            0.007954,            0.007954,            0.007954
                  64,              0.0187,            0.037189,           0.0084895,              0.9963,              0.9998,               0.995,              0.9342,            0.010173,            0.022147,          0.00045114,            0.007921,            0.007921,            0.007921
                  65,            0.018181,             0.03649,            0.008975,             0.99625,             0.99946,             0.99495,              0.9435,            0.010056,            0.021899,           0.0004628,            0.007888,            0.007888,            0.007888
                  66,            0.019075,            0.036861,           0.0089132,              0.9971,             0.99891,               0.995,             0.93671,            0.010074,            0.021823,          0.00047937,            0.007855,            0.007855,            0.007855
                  67,            0.018676,            0.037032,           0.0091434,             0.99783,             0.99943,               0.995,             0.94576,           0.0091581,            0.020976,           0.0004583,            0.007822,            0.007822,            0.007822
                  68,            0.018323,            0.036271,            0.008785,             0.99785,             0.99773,               0.995,             0.94923,           0.0095686,            0.021084,           0.0004413,            0.007789,            0.007789,            0.007789
                  69,             0.01864,            0.039255,           0.0083489,             0.99733,             0.99953,               0.995,             0.95217,           0.0092283,            0.020954,           0.0004245,            0.007756,            0.007756,            0.007756
                  70,            0.018803,              0.0375,           0.0085494,             0.99735,             0.99987,               0.995,             0.95065,           0.0094665,            0.021393,          0.00046142,            0.007723,            0.007723,            0.007723
                  71,            0.019052,            0.038651,           0.0086858,             0.99717,             0.99946,               0.995,             0.95358,           0.0093085,            0.021441,          0.00046692,             0.00769,             0.00769,             0.00769
                  72,            0.017904,            0.035088,           0.0087146,             0.99728,             0.99973,               0.995,             0.94685,           0.0092745,            0.021036,          0.00044474,            0.007657,            0.007657,            0.007657
                  73,            0.018161,            0.035555,           0.0086091,             0.99713,             0.99957,               0.995,             0.93994,           0.0096685,            0.021387,          0.00042189,            0.007624,            0.007624,            0.007624
                  74,            0.018024,            0.035666,           0.0086424,             0.99771,             0.99738,              0.9943,             0.94569,           0.0093189,            0.021368,          0.00045115,            0.007591,            0.007591,            0.007591
                  75,            0.018348,            0.036251,           0.0083515,             0.99785,             0.99872,               0.995,             0.94712,           0.0094381,            0.021074,          0.00045702,            0.007558,            0.007558,            0.007558
                  76,            0.018106,            0.036455,           0.0083167,             0.99761,                   1,               0.995,             0.95415,           0.0091561,            0.020413,          0.00045277,            0.007525,            0.007525,            0.007525
                  77,            0.019129,            0.036752,           0.0081779,              0.9975,             0.99884,               0.995,             0.94517,           0.0096548,            0.020893,          0.00043094,            0.007492,            0.007492,            0.007492
                  78,            0.017974,            0.036265,           0.0086222,             0.99802,             0.99764,             0.99419,             0.94439,           0.0099389,            0.021312,          0.00040679,            0.007459,            0.007459,            0.007459
                  79,            0.018287,            0.036252,              0.0084,             0.99724,                   1,               0.995,             0.94544,           0.0094534,            0.020846,          0.00042727,            0.007426,            0.007426,            0.007426
                  80,            0.017455,            0.035257,           0.0085048,             0.99787,             0.99991,               0.995,             0.95749,           0.0089071,            0.020061,          0.00041308,            0.007393,            0.007393,            0.007393
                  81,            0.018385,             0.03657,           0.0084146,             0.99743,                   1,               0.995,             0.94681,           0.0098705,            0.020986,          0.00040783,             0.00736,             0.00736,             0.00736
                  82,            0.017735,            0.034913,           0.0083731,              0.9975,             0.99745,             0.99481,             0.95474,           0.0087333,            0.020697,          0.00041057,            0.007327,            0.007327,            0.007327
                  83,             0.01841,             0.03613,           0.0081951,             0.99638,             0.99763,             0.99481,             0.95768,           0.0088159,            0.020473,          0.00042794,            0.007294,            0.007294,            0.007294
                  84,            0.017989,            0.036425,            0.008163,             0.99772,             0.99768,              0.9944,             0.96203,           0.0085314,            0.019692,          0.00039381,            0.007261,            0.007261,            0.007261
                  85,            0.018249,            0.035645,           0.0082143,              0.9971,             0.99983,               0.995,               0.961,           0.0084223,            0.019861,          0.00045291,            0.007228,            0.007228,            0.007228
                  86,            0.017514,            0.034216,           0.0087377,             0.99733,             0.99773,             0.99481,              0.9573,           0.0087814,              0.0203,          0.00038422,            0.007195,            0.007195,            0.007195
                  87,            0.018604,            0.037026,           0.0079881,              0.9968,             0.99773,             0.99481,             0.95595,            0.008815,            0.020153,          0.00040193,            0.007162,            0.007162,            0.007162
                  88,            0.017924,             0.03702,           0.0085164,             0.99596,             0.99955,               0.995,              0.9394,           0.0094071,            0.020811,          0.00043942,            0.007129,            0.007129,            0.007129
                  89,            0.016727,            0.033337,             0.00821,             0.99676,             0.99996,               0.995,             0.95816,           0.0090386,            0.020107,          0.00039039,            0.007096,            0.007096,            0.007096
                  90,            0.016876,            0.033755,           0.0083383,             0.99713,             0.99988,               0.995,             0.94807,           0.0095322,            0.020946,          0.00037944,            0.007063,            0.007063,            0.007063
                  91,            0.017242,            0.033659,           0.0079608,             0.99793,              0.9999,               0.995,             0.95152,           0.0089274,            0.019785,          0.00038159,             0.00703,             0.00703,             0.00703
                  92,            0.016622,            0.033419,           0.0079522,             0.99646,             0.99982,               0.995,             0.96622,           0.0080835,            0.019415,          0.00040349,            0.006997,            0.006997,            0.006997
                  93,            0.016861,            0.034045,           0.0081167,              0.9974,             0.99992,               0.995,             0.96103,           0.0081261,            0.019219,          0.00040026,            0.006964,            0.006964,            0.006964
                  94,            0.016799,            0.032744,           0.0080003,             0.99725,             0.99997,               0.995,               0.959,           0.0084488,            0.019774,          0.00037794,            0.006931,            0.006931,            0.006931
                  95,             0.01772,            0.034257,           0.0078525,             0.99698,                   1,               0.995,             0.95564,           0.0086651,            0.019731,           0.0003975,            0.006898,            0.006898,            0.006898
                  96,            0.017047,            0.033438,           0.0079453,             0.99722,             0.99764,             0.99481,             0.96668,           0.0082198,            0.019074,          0.00039625,            0.006865,            0.006865,            0.006865
                  97,             0.01742,            0.034111,           0.0077714,             0.99721,                   1,               0.995,             0.96683,            0.007895,            0.019202,          0.00038387,            0.006832,            0.006832,            0.006832
                  98,            0.017489,            0.034009,           0.0078689,             0.99778,             0.99845,               0.995,              0.9593,           0.0083649,            0.019024,          0.00037389,            0.006799,            0.006799,            0.006799
                  99,            0.016726,            0.032904,           0.0079307,             0.99763,             0.99989,               0.995,             0.96612,             0.00823,             0.01881,          0.00036958,            0.006766,            0.006766,            0.006766
                 100,            0.017745,            0.035648,           0.0079009,             0.99773,             0.99847,               0.995,             0.95742,           0.0084032,            0.019215,          0.00038271,            0.006733,            0.006733,            0.006733
                 101,            0.017222,            0.034667,           0.0080812,              0.9978,                   1,               0.995,             0.96416,           0.0079995,            0.018937,          0.00037102,              0.0067,              0.0067,              0.0067
                 102,            0.017446,            0.033971,           0.0076688,             0.99764,                   1,               0.995,             0.95893,           0.0086085,            0.019474,          0.00036076,            0.006667,            0.006667,            0.006667
                 103,            0.017221,            0.034438,           0.0077006,             0.99771,                   1,               0.995,             0.96781,           0.0079919,            0.018526,           0.0003499,            0.006634,            0.006634,            0.006634
                 104,            0.017403,            0.034695,           0.0079098,             0.99769,                   1,               0.995,             0.96423,           0.0080673,            0.018787,           0.0003585,            0.006601,            0.006601,            0.006601
                 105,            0.017205,            0.034532,           0.0075771,             0.99785,              0.9998,               0.995,             0.96901,           0.0076938,            0.018277,          0.00036923,            0.006568,            0.006568,            0.006568
                 106,            0.017862,            0.035863,           0.0076154,             0.99781,                   1,               0.995,             0.96379,           0.0082432,            0.019034,          0.00036215,            0.006535,            0.006535,            0.006535
                 107,              0.0163,            0.032265,           0.0077857,             0.99799,                   1,               0.995,             0.96695,           0.0078542,            0.018524,          0.00036012,            0.006502,            0.006502,            0.006502
                 108,            0.016699,            0.033266,           0.0076323,             0.99701,             0.99995,               0.995,             0.96735,           0.0075247,            0.018177,          0.00034852,            0.006469,            0.006469,            0.006469
                 109,            0.016994,            0.033994,            0.007727,             0.99743,             0.99994,               0.995,             0.96642,           0.0077985,             0.01844,          0.00035573,            0.006436,            0.006436,            0.006436
                 110,            0.016694,            0.033237,           0.0075981,             0.99683,             0.99987,               0.995,             0.96214,           0.0081036,            0.018732,          0.00035497,            0.006403,            0.006403,            0.006403
                 111,            0.016757,              0.0329,           0.0075213,             0.99749,             0.99987,               0.995,             0.97046,           0.0076686,             0.01832,          0.00033604,             0.00637,             0.00637,             0.00637
                 112,            0.017003,            0.034076,            0.007861,             0.99781,                   1,               0.995,             0.96497,           0.0079977,            0.018528,          0.00034782,            0.006337,            0.006337,            0.006337
                 113,            0.016572,            0.033396,           0.0076764,             0.99819,             0.99815,               0.995,              0.9573,           0.0081509,            0.018692,          0.00035091,            0.006304,            0.006304,            0.006304
                 114,            0.017107,            0.033739,           0.0077518,             0.99765,                   1,               0.995,             0.96726,           0.0077967,            0.018287,          0.00036184,            0.006271,            0.006271,            0.006271
                 115,            0.017574,            0.035363,           0.0078238,             0.99788,                   1,               0.995,             0.95962,           0.0080841,            0.018726,          0.00034885,            0.006238,            0.006238,            0.006238
