               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  49,            0.029461,            0.059997,            0.013801,             0.96213,              0.9413,             0.98589,             0.79757,            0.024654,             0.10081,           0.0036577,            0.006832,            0.006832,            0.006832
                  50,            0.028652,             0.05631,            0.014113,             0.93812,             0.96264,             0.98088,             0.79711,            0.025354,             0.10399,           0.0039764,            0.006766,            0.006766,            0.006766
                  51,             0.02944,            0.060632,            0.013438,             0.94261,             0.94588,             0.96984,             0.79682,            0.024181,             0.10159,           0.0037004,              0.0067,              0.0067,              0.0067
                  52,            0.028391,            0.057665,            0.013725,             0.95879,              0.9566,             0.97943,             0.81347,            0.023999,            0.098045,           0.0039398,            0.006634,            0.006634,            0.006634
                  53,            0.028839,            0.057708,            0.013532,             0.95771,             0.96843,             0.97858,              0.8041,            0.025448,              0.1021,           0.0035671,            0.006568,            0.006568,            0.006568
                  54,            0.028456,            0.057786,            0.013343,             0.95331,             0.97398,             0.98915,             0.82026,             0.02461,            0.099153,           0.0035802,            0.006502,            0.006502,            0.006502
                  55,            0.028381,            0.058459,             0.01313,             0.94965,             0.96774,             0.98915,             0.82155,            0.023524,            0.097623,            0.003623,            0.006436,            0.006436,            0.006436
                  56,              0.0278,            0.056267,            0.013506,             0.96856,             0.95171,             0.98028,             0.81526,            0.023492,            0.097113,           0.0036539,             0.00637,             0.00637,             0.00637
                  57,            0.028226,            0.059359,            0.012483,             0.95689,             0.96035,             0.98481,             0.81472,            0.023434,            0.097955,           0.0033039,            0.006304,            0.006304,            0.006304
                  58,            0.028189,             0.05542,             0.01339,             0.97377,             0.93894,             0.98719,             0.79962,            0.024139,            0.097888,           0.0035855,            0.006238,            0.006238,            0.006238
                  59,            0.027996,            0.059885,            0.012524,             0.96397,             0.95671,             0.98097,             0.82063,            0.022726,            0.095657,           0.0031771,            0.006172,            0.006172,            0.006172
                  60,            0.027781,            0.056734,            0.012948,             0.94503,             0.96699,             0.98468,             0.82344,            0.023504,            0.098254,           0.0033222,            0.006106,            0.006106,            0.006106
                  61,            0.027844,            0.057363,            0.013017,             0.94119,             0.95332,             0.98229,             0.82017,            0.022365,            0.093176,           0.0035207,             0.00604,             0.00604,             0.00604
                  62,            0.027817,            0.056616,            0.012851,             0.96634,             0.96716,             0.98795,             0.83323,            0.022694,            0.095284,           0.0031014,            0.005974,            0.005974,            0.005974
                  63,            0.027344,            0.056576,             0.01285,             0.97248,             0.94966,             0.98155,             0.81161,            0.022644,            0.095989,           0.0039347,            0.005908,            0.005908,            0.005908
                  64,            0.027955,            0.056351,            0.012442,             0.96197,             0.97798,             0.98842,             0.83344,            0.022495,            0.096498,           0.0035077,            0.005842,            0.005842,            0.005842
