               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 113,            0.019492,           0.0056889,            0.002487,             0.99049,                   1,               0.995,             0.73633,            0.021173,           0.0069314,          0.00031449,            0.006304,            0.006304,            0.006304
                 114,            0.018806,           0.0056062,           0.0023422,             0.98578,                   1,               0.995,             0.71774,            0.020978,           0.0069707,          0.00035363,            0.006271,            0.006271,            0.006271
                 115,            0.019444,           0.0057606,           0.0025454,             0.98919,                   1,               0.995,             0.73178,            0.021336,           0.0069616,          0.00031709,            0.006238,            0.006238,            0.006238
                 116,            0.018166,            0.005501,           0.0023567,             0.98838,                   1,               0.995,             0.72395,            0.022147,           0.0071157,          0.00031557,            0.006205,            0.006205,            0.006205
                 117,            0.019141,            0.005655,           0.0029373,             0.99191,                   1,               0.995,             0.72122,            0.022484,           0.0070874,          0.00030526,            0.006172,            0.006172,            0.006172
                 118,            0.019118,           0.0058954,           0.0024939,             0.98862,                   1,               0.995,             0.73638,            0.021245,           0.0069758,          0.00032524,            0.006139,            0.006139,            0.006139
                 119,            0.018681,            0.005468,            0.002578,             0.99134,                   1,               0.995,             0.73533,            0.021866,           0.0071881,          0.00031386,            0.006106,            0.006106,            0.006106
                 120,            0.019721,           0.0059479,           0.0029296,             0.98598,                   1,               0.995,             0.72401,            0.022252,             0.00697,          0.00031007,            0.006073,            0.006073,            0.006073
                 121,              0.0188,           0.0056513,           0.0024117,              0.9886,                   1,               0.995,             0.71492,            0.021395,           0.0067051,          0.00029773,             0.00604,             0.00604,             0.00604
                 122,            0.019867,           0.0057383,           0.0027477,             0.99047,                   1,               0.995,              0.7247,            0.021721,           0.0069437,          0.00031595,            0.006007,            0.006007,            0.006007
                 123,            0.018118,            0.005706,           0.0028004,             0.99085,                   1,               0.995,              0.7208,            0.022331,           0.0070859,          0.00033057,            0.005974,            0.005974,            0.005974
                 124,            0.019314,           0.0054409,           0.0025771,             0.99016,                   1,               0.995,             0.74822,            0.020697,           0.0069828,          0.00032424,            0.005941,            0.005941,            0.005941
                 125,            0.018325,           0.0054144,           0.0022165,             0.98775,                   1,               0.995,             0.75181,            0.020462,           0.0069172,          0.00034143,            0.005908,            0.005908,            0.005908
                 126,            0.018286,           0.0056313,           0.0024437,             0.98849,                   1,               0.995,             0.74576,            0.020677,           0.0069767,          0.00030466,            0.005875,            0.005875,            0.005875
                 127,            0.018842,           0.0054541,           0.0022324,             0.98876,                   1,               0.995,             0.72813,            0.021367,           0.0070939,          0.00032206,            0.005842,            0.005842,            0.005842
                 128,            0.019225,            0.005525,           0.0025432,             0.99032,                   1,               0.995,             0.72493,            0.021149,           0.0068612,          0.00031254,            0.005809,            0.005809,            0.005809
                 129,            0.018458,            0.005262,           0.0023306,             0.99079,                   1,               0.995,             0.72381,            0.021237,           0.0070583,          0.00031965,            0.005776,            0.005776,            0.005776
                 130,            0.019176,           0.0055247,           0.0023003,             0.99015,                   1,               0.995,             0.70638,            0.022618,           0.0070909,          0.00027052,            0.005743,            0.005743,            0.005743
                 131,            0.018275,           0.0052176,            0.002182,             0.98776,                   1,               0.995,              0.7369,            0.021027,           0.0070183,          0.00033653,             0.00571,             0.00571,             0.00571
                 132,            0.018477,           0.0052793,           0.0023195,             0.98945,                   1,               0.995,              0.7203,            0.021665,           0.0069967,          0.00028185,            0.005677,            0.005677,            0.005677
                 133,            0.018472,           0.0055151,            0.002433,             0.98856,                   1,               0.995,             0.71475,             0.02152,           0.0069854,          0.00030331,            0.005644,            0.005644,            0.005644
                 134,            0.017759,           0.0052314,           0.0026404,             0.98843,                   1,               0.995,             0.73674,            0.020866,           0.0070167,          0.00035218,            0.005611,            0.005611,            0.005611
                 135,            0.018587,           0.0054723,           0.0023388,             0.98674,                   1,               0.995,             0.73498,            0.020644,           0.0067721,          0.00032075,            0.005578,            0.005578,            0.005578
                 136,            0.018125,           0.0055144,           0.0023612,             0.99111,                   1,               0.995,             0.70917,            0.021129,           0.0068914,          0.00027638,            0.005545,            0.005545,            0.005545
                 137,            0.018159,           0.0054943,           0.0023223,              0.9881,                   1,               0.995,             0.72548,            0.021127,           0.0069038,          0.00026941,            0.005512,            0.005512,            0.005512
                 138,            0.018259,           0.0055612,           0.0023206,             0.98849,                   1,               0.995,             0.73837,            0.020447,           0.0067625,          0.00029723,            0.005479,            0.005479,            0.005479
                 139,            0.017516,           0.0052693,           0.0023879,              0.9894,                   1,               0.995,             0.73126,            0.020556,           0.0069332,          0.00028547,            0.005446,            0.005446,            0.005446
                 140,            0.017785,           0.0053293,           0.0023217,             0.98951,                   1,               0.995,             0.72586,            0.021372,           0.0070904,          0.00031323,            0.005413,            0.005413,            0.005413
                 141,            0.018303,           0.0053751,           0.0022425,             0.99067,                   1,               0.995,             0.73203,            0.020428,            0.006985,          0.00029374,             0.00538,             0.00538,             0.00538
                 142,            0.017044,           0.0054887,           0.0020796,             0.99014,                   1,               0.995,             0.72762,            0.020752,           0.0069778,          0.00024824,            0.005347,            0.005347,            0.005347
                 143,            0.018016,           0.0053413,           0.0023109,             0.98811,                   1,               0.995,             0.72835,            0.021223,           0.0070302,          0.00024913,            0.005314,            0.005314,            0.005314
                 144,            0.017866,           0.0051029,           0.0021051,             0.98933,                   1,               0.995,              0.7387,             0.02056,           0.0068932,          0.00024184,            0.005281,            0.005281,            0.005281
                 145,            0.017436,           0.0053428,           0.0022862,             0.98704,                   1,               0.995,             0.70717,            0.020882,           0.0070081,          0.00026044,            0.005248,            0.005248,            0.005248
                 146,            0.017136,           0.0051212,           0.0022178,             0.98964,                   1,               0.995,             0.72776,            0.020702,           0.0070133,          0.00023729,            0.005215,            0.005215,            0.005215
                 147,            0.017617,           0.0054044,           0.0020555,             0.98953,                   1,               0.995,             0.71917,            0.021335,           0.0070466,           0.0002405,            0.005182,            0.005182,            0.005182
                 148,            0.017505,           0.0052212,           0.0021271,             0.99045,                   1,               0.995,             0.72553,            0.020396,           0.0068351,          0.00026311,            0.005149,            0.005149,            0.005149
                 149,            0.016566,           0.0050366,           0.0020984,             0.98864,                   1,               0.995,             0.71704,            0.021454,           0.0069766,           0.0002511,            0.005116,            0.005116,            0.005116
                 150,            0.018141,           0.0052459,           0.0023314,             0.98924,                   1,               0.995,                0.74,            0.020539,           0.0069739,          0.00029184,            0.005083,            0.005083,            0.005083
                 151,            0.017161,           0.0050635,           0.0019038,             0.98664,                   1,               0.995,             0.71878,            0.021863,           0.0071653,          0.00025368,             0.00505,             0.00505,             0.00505
                 152,            0.017402,           0.0051204,           0.0021842,             0.98872,                   1,               0.995,             0.73291,            0.020805,           0.0068145,          0.00029155,            0.005017,            0.005017,            0.005017
                 153,            0.017405,           0.0050946,           0.0020261,             0.98745,                   1,               0.995,             0.71154,            0.021497,           0.0069687,          0.00032752,            0.004984,            0.004984,            0.004984
                 154,            0.017548,            0.005267,           0.0021446,             0.98836,                   1,               0.995,             0.71851,            0.021677,           0.0070874,          0.00023167,            0.004951,            0.004951,            0.004951
                 155,            0.017179,           0.0051646,           0.0021796,             0.98406,                   1,               0.995,             0.71371,            0.020905,           0.0068701,          0.00026629,            0.004918,            0.004918,            0.004918
                 156,            0.016229,           0.0050523,           0.0020579,             0.98708,                   1,               0.995,              0.7385,            0.020655,           0.0069411,          0.00023321,            0.004885,            0.004885,            0.004885
                 157,            0.016905,           0.0050319,           0.0021783,             0.99117,                   1,               0.995,             0.73857,            0.020741,           0.0070682,          0.00024761,            0.004852,            0.004852,            0.004852
                 158,            0.017398,            0.005262,           0.0020028,             0.98803,                   1,               0.995,             0.72771,            0.020898,           0.0069432,          0.00025173,            0.004819,            0.004819,            0.004819
                 159,            0.016914,           0.0052873,           0.0022329,             0.98868,                   1,               0.995,             0.73027,            0.020551,           0.0067943,          0.00024816,            0.004786,            0.004786,            0.004786
                 160,            0.016909,           0.0050591,           0.0019303,             0.98643,             0.99986,               0.995,             0.72007,            0.020787,           0.0069687,          0.00026126,            0.004753,            0.004753,            0.004753
                 161,            0.016821,           0.0053484,           0.0020071,             0.98588,                   1,               0.995,             0.72656,            0.021165,           0.0068952,           0.0002395,             0.00472,             0.00472,             0.00472
                 162,             0.01716,           0.0051193,           0.0019603,             0.98852,                   1,               0.995,             0.72558,            0.020551,           0.0070808,          0.00024057,            0.004687,            0.004687,            0.004687
                 163,            0.016166,           0.0050702,           0.0019297,              0.9875,                   1,               0.995,             0.71997,            0.021368,           0.0071876,          0.00021842,            0.004654,            0.004654,            0.004654
